doi,doi_url
10.1007/978-3-032-00461-1_15,https://doi.org/10.1007/978-3-032-00461-1_15
10.1007/s40974-026-00405-y,https://doi.org/10.1007/s40974-026-00405-y
10.1007/978-3-032-06806-4_93,https://doi.org/10.1007/978-3-032-06806-4_93
10.1007/978-3-032-14019-7_16,https://doi.org/10.1007/978-3-032-14019-7_16
10.1007/978-3-032-16767-5_63,https://doi.org/10.1007/978-3-032-16767-5_63
10.1007/978-3-032-16381-3_4,https://doi.org/10.1007/978-3-032-16381-3_4
10.1007/978-3-032-10546-2_103,https://doi.org/10.1007/978-3-032-10546-2_103
10.1007/978-3-032-14170-5_47,https://doi.org/10.1007/978-3-032-14170-5_47
10.1007/s10668-026-07697-4,https://doi.org/10.1007/s10668-026-07697-4
10.1007/978-981-95-5495-9_17,https://doi.org/10.1007/978-981-95-5495-9_17
10.1007/978-3-032-13469-1_95,https://doi.org/10.1007/978-3-032-13469-1_95
