doi,doi_url
10.1007/s44217-026-01426-9,https://doi.org/10.1007/s44217-026-01426-9
10.1007/s43621-026-03014-1,https://doi.org/10.1007/s43621-026-03014-1
10.1007/s00484-026-03207-3,https://doi.org/10.1007/s00484-026-03207-3
10.1007/s41024-026-00802-0,https://doi.org/10.1007/s41024-026-00802-0
10.1007/s00004-025-00848-6,https://doi.org/10.1007/s00004-025-00848-6
10.1007/s43995-025-00272-4,https://doi.org/10.1007/s43995-025-00272-4
10.1007/978-3-032-10546-2_136,https://doi.org/10.1007/978-3-032-10546-2_136
10.1007/978-3-032-10546-2_99,https://doi.org/10.1007/978-3-032-10546-2_99
10.1007/978-981-95-1826-5_17,https://doi.org/10.1007/978-981-95-1826-5_17
10.1007/978-981-95-1826-5_41,https://doi.org/10.1007/978-981-95-1826-5_41
10.1007/978-3-032-03769-5_17,https://doi.org/10.1007/978-3-032-03769-5_17
