doi,doi_url
10.1016/j.eng.2025.07.008,https://doi.org/10.1016/j.eng.2025.07.008
10.1016/j.enbuild.2024.115072,https://doi.org/10.1016/j.enbuild.2024.115072
10.1016/j.buildenv.2024.112163,https://doi.org/10.1016/j.buildenv.2024.112163
10.1016/j.energy.2024.134205,https://doi.org/10.1016/j.energy.2024.134205
10.1016/j.conbuildmat.2024.139147,https://doi.org/10.1016/j.conbuildmat.2024.139147
10.1016/j.jobe.2024.111472,https://doi.org/10.1016/j.jobe.2024.111472
10.1016/j.jobe.2024.111310,https://doi.org/10.1016/j.jobe.2024.111310
10.1016/j.renene.2024.121846,https://doi.org/10.1016/j.renene.2024.121846
10.1016/j.esd.2024.101563,https://doi.org/10.1016/j.esd.2024.101563
10.1016/j.enbuild.2024.114927,https://doi.org/10.1016/j.enbuild.2024.114927
10.1016/j.jobe.2024.111266,https://doi.org/10.1016/j.jobe.2024.111266
