eid,doi,doi_url,title,source
2-s2.0-85084098231,10.1115/es2019-3909,https://doi.org/10.1115/es2019-3909,Comparison and implementation of thermally massive wall and roof models for use in simplified building energy models,ASME 2019 13th International Conference on Energy Sustainability Es 2019 Collocated with the ASME 2019 Heat Transfer Summer Conference
2-s2.0-85041080940,10.1063/1.5019104,https://doi.org/10.1063/1.5019104,Dynamic wind action on façade scaffoldings,Aip Conference Proceedings
2-s2.0-85058961035,10.26687/archnet-ijar.v12i3.1607,https://doi.org/10.26687/archnet-ijar.v12i3.1607,Proposing a novel kinetic skin for building facades using scissor-like-element structures,Archnet Ijar International Journal of Architectural Research
2-s2.0-85047448725,10.24425/118966,https://doi.org/10.24425/118966,Dynamical analysis of steel point connectors used for fixation of glass façades,Archives of Metallurgy and Materials
2-s2.0-85056076637,10.52842/conf.caadria.2018.2.185,https://doi.org/10.52842/conf.caadria.2018.2.185,Modulating natural ventilation to enhance resilience through modifying nozzle profiles: Exploring rapid prototyping through 3D-printing,Caadria 2018 23rd International Conference on Computer Aided Architectural Design Research in Asia Learning Prototyping and Adapting
2-s2.0-85049954445,10.2480/agrmet.d-17-00047,https://doi.org/10.2480/agrmet.d-17-00047,Shading and electric performance of a prototype greenhouse blind system based on semi-transparent photovoltaic technology,Journal of Agricultural Meteorology
2-s2.0-85086487453,10.1201/9780429506208-81,https://doi.org/10.1201/9780429506208-81,Richard neutra and the history of the vertical louvered solar control system,Building Knowledge Constructing Histories
2-s2.0-85055828942,10.18720/mce.81.5,https://doi.org/10.18720/mce.81.5,Productivity of microalgae as biofuel for bioadaptive systems of facades,Magazine of Civil Engineering
2-s2.0-85051483920,10.18720/mce.80.6,https://doi.org/10.18720/mce.80.6,The seismic stability of facade system with facing by composite panels,Magazine of Civil Engineering
2-s2.0-85056173627,10.2514/6.2018-5135,https://doi.org/10.2514/6.2018-5135,Kinetic architecture of extensible work platforms for rocket assembly,2018 AIAA Space and Astronautics Forum and Exposition
2-s2.0-85127834047,10.52842/conf.ecaade.2018.1.605,https://doi.org/10.52842/conf.ecaade.2018.1.605,Kinetic Architecture Reinterpreting Persian Mathematics and Astronomy,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85060388021,10.1115/imece2018-87050,https://doi.org/10.1115/imece2018-87050,3D construction of a tilted cuboid mechanical metamaterial,ASME International Mechanical Engineering Congress and Exposition Proceedings Imece
2-s2.0-85044304598,10.2514/1.c034258,https://doi.org/10.2514/1.c034258,Dynamic envelope determination based on differential manifold theory,Journal of Aircraft
2-s2.0-85029605831,10.17660/actahortic.2017.1170.115,https://doi.org/10.17660/actahortic.2017.1170.115,Evaluating environmental conditions in open-roof greenhouses,Acta Horticulturae
2-s2.0-85042330837,10.7712/120117.5700.17756,https://doi.org/10.7712/120117.5700.17756,Innovative structures for Dynamic Solar Façades,Compdyn 2017 Proceedings of the 6th International Conference on Computational Methods in Structural Dynamics and Earthquake Engineering
2-s2.0-85127839403,10.52842/conf.ecaade.2017.2.231,https://doi.org/10.52842/conf.ecaade.2017.2.231,Kinetic Shading System as a means for Optimizing Energy Load A Parametric Approach to Optimize Daylight Performance for an Office Building in Rome,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85046699823,10.3233/fde-171645,https://doi.org/10.3233/fde-171645,"Biomimetic inspired, natural ventilated facade A conceptual study",Journal of Facade Design and Engineering
2-s2.0-85127871191,10.52842/conf.ecaade.2017.2.165,https://doi.org/10.52842/conf.ecaade.2017.2.165,Sun Shades About Designing Adaptable Solar Facades,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85020429698,10.1108/ohi-01-2017-b0003,https://doi.org/10.1108/ohi-01-2017-b0003,A comparative study of the building energy performance of thermotropic windows,Open House International
2-s2.0-85127848453,10.52842/conf.ecaade.2017.1.327,https://doi.org/10.52842/conf.ecaade.2017.1.327,ROAMNITURE Multi-Stable Soft Robotic Structures,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85063105240,10.5593/sgem2017h/63/s27.115,https://doi.org/10.5593/sgem2017h/63/s27.115,Kinetic principles of dynamic architecture and housing,International Multidisciplinary Scientific Geoconference Surveying Geology and Mining Ecology Management Sgem
2-s2.0-85021767299,10.52842/conf.caadria.2017.521,https://doi.org/10.52842/conf.caadria.2017.521,Prototyping responsive carrier-component envelopes,Caadria 2017 22nd International Conference on Computer Aided Architectural Design Research in Asia Protocols Flows and Glitches
2-s2.0-85070240714,10.2495/cmem-v5-n4-607-618,https://doi.org/10.2495/cmem-v5-n4-607-618,"Kinetic behavior, the dynamic potential through architecture and design",International Journal of Computational Methods and Experimental Measurements
2-s2.0-84973538521,10.52842/conf.caadria.2016.259,https://doi.org/10.52842/conf.caadria.2016.259,Adaptive building facade optimisation : An integrated Green-BIM approach,Caadria 2016 21st International Conference on Computer Aided Architectural Design Research in Asia Living Systems and Micro Utopias Towards Continuous Designing
2-s2.0-84973526839,10.52842/conf.caadria.2016.425,https://doi.org/10.52842/conf.caadria.2016.425,Adaptive decorative building skin,Caadria 2016 21st International Conference on Computer Aided Architectural Design Research in Asia Living Systems and Micro Utopias Towards Continuous Designing
2-s2.0-85127769591,10.52842/conf.ecaade.2016.1.639,https://doi.org/10.52842/conf.ecaade.2016.1.639,Material Active Geometry Constituting Programmable Materials for Responsive Building Skins,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85015006307,10.1201/b20891-86,https://doi.org/10.1201/b20891-86,An oak composite thermal dynamic envelope,Structures and Architecture Proceedings of the 3rd International Conference on Structures and Architecture Icsa 2016
2-s2.0-85127763144,10.52842/conf.ecaade.2016.1.529,https://doi.org/10.52842/conf.ecaade.2016.1.529,Using Tensegrity and Folding to Generate Soft Responsive Architectural Skins,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85015265028,10.3762/bjnano.7.200,https://doi.org/10.3762/bjnano.7.200,"The cleaner, the greener? Product sustainability assessment of the biomimetic façade paint Lotusan® in comparison to the conventional façade paint Jumbosil®",Beilstein Journal of Nanotechnology
2-s2.0-85011266617,10.12989/eas.2016.11.6.983,https://doi.org/10.12989/eas.2016.11.6.983,Evaluation of the effect of smart façade systems in reducing dynamic response of structures subjected to seismic loads,Earthquake and Structures
2-s2.0-85127753607,10.52842/conf.ecaade.2016.1.213,https://doi.org/10.52842/conf.ecaade.2016.1.213,Magnet-based Interactive Kinetic Bricks,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-84950303118,10.1260/1478-0771.13.2.143,https://doi.org/10.1260/1478-0771.13.2.143,Computational and physical modeling for multi-cellular pneumatic envelope assemblies,International Journal of Architectural Computing
2-s2.0-84951037925,10.1260/0266-3511.30.2.85,https://doi.org/10.1260/0266-3511.30.2.85,Translational method for designing folded plate structures,International Journal of Space Structures
2-s2.0-85127884673,10.52842/conf.ecaade.2015.2.669,https://doi.org/10.52842/conf.ecaade.2015.2.669,Real-Time Multi-Zone Building Performance Impacts of Occupant Interaction with Dynamic Façade Systems,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85046073479,10.52842/conf.ecaade.2015.2.715,https://doi.org/10.52842/conf.ecaade.2015.2.715,A Design Framework and a Digital Toolset Supporting the Early-Stage Explorations of Responsive Kinetic Building Skin Concepts,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-84976403014,10.26868/25222708.2015.2185,https://doi.org/10.26868/25222708.2015.2185,Smart windows with dynamic spectral selectivity - A scoping study,14th International Conference of Ibpsa Building Simulation 2015 Bs 2015 Conference Proceedings
2-s2.0-84942288016,10.7712/120115.3644.637,https://doi.org/10.7712/120115.3644.637,Renewable energy tensegrity structures,Compdyn 2015 5th Eccomas Thematic Conference on Computational Methods in Structural Dynamics and Earthquake Engineering
2-s2.0-85016771258,10.18462/iir.icr.2015.0069,https://doi.org/10.18462/iir.icr.2015.0069,Dynamic thermal behavior of double-skin façade and adjacent interior comfort,Refrigeration Science and Technology
2-s2.0-84937400597,10.5555/2873021.2873027,https://doi.org/10.5555/2873021.2873027,Development of a modeling strategy for adaptive multifunctional solar energy building envelope systems,Simulation Series
2-s2.0-84908406878,10.1162/leon_a_00839,https://doi.org/10.1162/leon_a_00839,"Nervous Ether: Soft Aggregates, Interactive Skins",Leonardo
2-s2.0-85203479433,10.1115/1.4027154,https://doi.org/10.1115/1.4027154,Evaluation of impact of shading devices on energy consumption of buildings in tropical regions,Journal of Energy Resources Technology Transactions of the ASME
2-s2.0-84904682271,10.52842/conf.caadria.2014.055,https://doi.org/10.52842/conf.caadria.2014.055,An adaptive decision-making framework for designing material behaviours,Rethinking Comprehensive Design Speculative Counterculture Proceedings of the 19th International Conference on Computer Aided Architectural Design Research in Asia Caadria 2014
2-s2.0-85037166977,10.52842/conf.acadia.2014.281,https://doi.org/10.52842/conf.acadia.2014.281,Harvest shade screens programming material for optimal energy building skins,Acadia 2014 Design Agency Proceedings of the 34th Annual Conference of the Association for Computer Aided Design in Architecture
2-s2.0-84901823324,10.5555/2664323.2664329,https://doi.org/10.5555/2664323.2664329,Acacia: A simulation platform for highly responsive smart facades,Simulation Series
2-s2.0-85030536726,10.52842/conf.ecaade.2014.2.179,https://doi.org/10.52842/conf.ecaade.2014.2.179,Designing Resilient Buildings with Emergent Materials,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-84912570607,10.22260/isarc2014/0011,https://doi.org/10.22260/isarc2014/0011,Control of an adaptive light shelf using multi-objective optimization,31st International Symposium on Automation and Robotics in Construction and Mining Isarc 2014 Proceedings
2-s2.0-84910049142,10.21437/interspeech.2014-120,https://doi.org/10.21437/interspeech.2014-120,An adaptive envelope compression strategy for speech processing in cochlear implants,Proceedings of the Annual Conference of the International Speech Communication Association Interspeech
2-s2.0-84902805510,10.1115/jrc2014-3744,https://doi.org/10.1115/jrc2014-3744,Effect of dynamic envelope pavement markings on vehicle driver behavior at a highway-rail grade crossing,2014 Joint Rail Conference Jrc 2014
2-s2.0-84904627935,10.52842/conf.caadria.2014.931,https://doi.org/10.52842/conf.caadria.2014.931,Analysing and visualizing the moving mechanisms of kinetic architecture,Rethinking Comprehensive Design Speculative Counterculture Proceedings of the 19th International Conference on Computer Aided Architectural Design Research in Asia Caadria 2014
2-s2.0-84885744168,10.4067/s0717-69962013000200015,https://doi.org/10.4067/s0717-69962013000200015,Transparent facades: Active and passive,Arq
2-s2.0-84884551487,10.1108/ohi-03-2013-b0003,https://doi.org/10.1108/ohi-03-2013-b0003,Mass-customized net energy-positive housing for the great lakes region,Open House International
2-s2.0-84881176254,10.1201/b15320-75,https://doi.org/10.1201/b15320-75,Dynamic behaviour of flexible facade systems in tall buildings subjected to wind loads,From Materials to Structures Advancement Through Innovation Proceedings of the 22nd Australasian Conference on the Mechanics of Structures and Materials Acmsm 2012
2-s2.0-84940646839,10.1093/ijlct/ctt015,https://doi.org/10.1093/ijlct/ctt015,Adaptive façade design for the daylighting performance in an office building: The investigation of an opening design strategy with cellular automata,International Journal of Low Carbon Technologies
2-s2.0-84880299383,10.1260/1478-0771.11.2.183,https://doi.org/10.1260/1478-0771.11.2.183,Designing a connected sustainable living environment,International Journal of Architectural Computing
2-s2.0-84883729570,10.1260/0266-3511.28.2.101,https://doi.org/10.1260/0266-3511.28.2.101,Shapes of miura mesh mechanism with mobility one,International Journal of Space Structures
2-s2.0-84876850882,10.5555/2500004.2500006,https://doi.org/10.5555/2500004.2500006,Evaluating the performance robustness of fixed and movable shading devices against diverse occupant behaviors,Simulation Series
2-s2.0-84876865688,10.5555/2500004.2500022,https://doi.org/10.5555/2500004.2500022,Simulating nonlinear nano-to-micro scaled material properties and effects at the architectural scale,Simulation Series
2-s2.0-84876820824,10.5555/2500004.2500018,https://doi.org/10.5555/2500004.2500018,Choreographic architecture: Inscribing instructions in an auxetic based material system,Simulation Series
2-s2.0-84894119546,10.52842/conf.caadria.2013.945,https://doi.org/10.52842/conf.caadria.2013.945,Responsive building envelope as a material system of autonomous agents,Open Systems Proceedings of the 18th International Conference on Computer Aided Architectural Design Research in Asia Caadria 2013
2-s2.0-84880083431,10.1201/b15002-95,https://doi.org/10.1201/b15002-95,An irregular discretization process for climate-responsive façades,Green Design Materials and Manufacturing Processes Proceedings of the 2nd International Conference on Sustainable Intelligent Manufacturing Sim 2013
2-s2.0-84878797097,10.1201/b14563-19,https://doi.org/10.1201/b14563-19,Structural design of blast enhanced cable net facades,COST Action Tu0905 Mid Term Conference on Structural Glass Proceedings of COST Action Tu0905 Mid Term Conference on Structural Glass
2-s2.0-84896322281,10.1115/smasis2013-3001,https://doi.org/10.1115/smasis2013-3001,SMA actuated vertical blade louver system: Part 1 performance requirements and design,ASME 2013 Conference on Smart Materials Adaptive Structures and Intelligent Systems Smasis 2013
2-s2.0-84904633574,10.52842/conf.acadia.2013.437,https://doi.org/10.52842/conf.acadia.2013.437,Kinetic architecture matrix,Acadia 2013 Adaptive Architecture Proceedings of the 33rd Annual Conference of the Association for Computer Aided Design in Architecture
2-s2.0-84903650549,10.1533/9780857093530.3.468,https://doi.org/10.1533/9780857093530.3.468,Architectural applications of smart textiles,Multidisciplinary Know how for Smart Textiles Developers
2-s2.0-84880088533,10.4305/metu.jfa.2013.1.5,https://doi.org/10.4305/metu.jfa.2013.1.5,Compatibility assessment of exterior finish coats for insulated walls,Metu Journal of the Faculty of Architecture
2-s2.0-85048323583,10.52842/conf.acadia.2013.243,https://doi.org/10.52842/conf.acadia.2013.243,Responsive materiality for morphing architectural skins,Acadia 2013 Adaptive Architecture Proceedings of the 33rd Annual Conference of the Association for Computer Aided Design in Architecture
2-s2.0-85048328980,10.52842/conf.acadia.2013.109,https://doi.org/10.52842/conf.acadia.2013.109,Adaptation as a framework for reconsidering high-performance residential design: A case study,Acadia 2013 Adaptive Architecture Proceedings of the 33rd Annual Conference of the Association for Computer Aided Design in Architecture
2-s2.0-84875251530,10.52842/conf.caadria.2012.253,https://doi.org/10.52842/conf.caadria.2012.253,Envelope tesselation with stochastic rotation of 4-fold penttiles,Beyond Codes and Pixels Proceedings of the 17th International Conference on Computer Aided Architectural Design Research in Asia Caadria 2012
2-s2.0-84874249257,10.1260/1478-0771.10.4.613,https://doi.org/10.1260/1478-0771.10.4.613,Computational design of a bio inspired responsive architectural Façade system,International Journal of Architectural Computing
2-s2.0-84875265672,10.52842/conf.caadria.2012.465,https://doi.org/10.52842/conf.caadria.2012.465,Responsive architectural surface design from nonlinear systems biology: Responsive architectural design by computational methods,Beyond Codes and Pixels Proceedings of the 17th International Conference on Computer Aided Architectural Design Research in Asia Caadria 2012
2-s2.0-84893266540,10.4017/gt.2012.11.02.519.00,https://doi.org/10.4017/gt.2012.11.02.519.00,An integrated automatic wall concreting system,2012 Proceedings of the 29th International Symposium of Automation and Robotics in Construction Isarc 2012
2-s2.0-84872838848,10.1260/1478-0771.10.3.377,https://doi.org/10.1260/1478-0771.10.3.377,"The agency of responsive envelopes: Interaction, politics and interconnected systems",International Journal of Architectural Computing
2-s2.0-84859464539,10.1260/1478-0771.10.1.67,https://doi.org/10.1260/1478-0771.10.1.67,Kinetic hybrid structure development and simulation,International Journal of Architectural Computing
2-s2.0-85083950415,10.52842/conf.ecaade.2012.2.629,https://doi.org/10.52842/conf.ecaade.2012.2.629,Design Considerations for Adopting Kinetic Facades in Building Practice,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85127888997,10.52842/conf.ecaade.2012.2.561,https://doi.org/10.52842/conf.ecaade.2012.2.561,Time as a Designing Factor in Architecture Creation Application of parametric design in dynamic facades,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-84865874416,10.2752/204191212x13232577462574,https://doi.org/10.2752/204191212x13232577462574,The interior experience of daylighting technologies: Histories and potential futures,Interiors Design Architecture Culture
2-s2.0-84873347851,10.1520/jai104124,https://doi.org/10.1520/jai104124,Potential of dynamic-mechanical analysis toward a complementary material and system testing approach for structural glazing,ASTM Special Technical Publication
2-s2.0-85048345811,10.52842/conf.acadia.2012.401,https://doi.org/10.52842/conf.acadia.2012.401,An exploration into computational optimization for motive architecture,Acadia 2012 Synthetic Digital Ecologies Proceedings of the 32nd Annual Conference of the Association for Computer Aided Design in Architecture
2-s2.0-85022140158,10.52842/conf.ecaade.2012.2.391,https://doi.org/10.52842/conf.ecaade.2012.2.391,Exploration of Eco-Kinetic Systems in Architecture Development of dynamic interactive building elements,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-84873864839,10.18086/swc.2011.17.30,https://doi.org/10.18086/swc.2011.17.30,Affect: Adaptive fenestration for emission-free cladding technology,30th Ises Biennial Solar World Congress 2011 Swc 2011
2-s2.0-84856997036,10.1260/1478-0771.9.4.397,https://doi.org/10.1260/1478-0771.9.4.397,Designing architectural morphing skins with elastic modular systems,International Journal of Architectural Computing
2-s2.0-79955892373,10.1117/12.885720,https://doi.org/10.1117/12.885720,Dynamic window daylighting systems: Electropolymeric technology for solar responsive building envelopes,Proceedings of SPIE the International Society for Optical Engineering
2-s2.0-79959990081,10.1260/1478-0771.9.1.77,https://doi.org/10.1260/1478-0771.9.1.77,Architectronics: Towards a responsive environment,International Journal of Architectural Computing
2-s2.0-84860725100,10.52842/conf.acadia.2011.170,https://doi.org/10.52842/conf.acadia.2011.170,Building skin intelligence: A parametric and algorithmic tool for daylighting performance design integration,Integration Through Computation Proceedings of the 31st Annual Conference of the Association for Computer Aided Design in Architecture Acadia 2011
2-s2.0-84860745253,10.52842/conf.acadia.2011.334,https://doi.org/10.52842/conf.acadia.2011.334,Soft responsive kinetic system: An elastic transformable architectural skin for climatic and visual control,Integration Through Computation Proceedings of the 31st Annual Conference of the Association for Computer Aided Design in Architecture Acadia 2011
2-s2.0-84865532062,10.2495/sdp110181,https://doi.org/10.2495/sdp110181,Integrating passive cooling techniques for sustainable building performance in hot climates with reference to the UAE,Wit Transactions on Ecology and the Environment
2-s2.0-85127881002,10.52842/conf.ecaade.2011.619,https://doi.org/10.52842/conf.ecaade.2011.619,When form really follows function Developing the prototype of a responsive exhibition pavilion,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-80053018888,10.52842/conf.acadia.2010.243,https://doi.org/10.52842/conf.acadia.2010.243,Performative responsive architecture powered by climate,Life in Formation on Responsive Information and Variations in Architecture Proceedings of the 30th Annual Conference of the Association for Computer Aided Design in Architecture Acadia 2010
2-s2.0-70349091052,10.1115/rtdf2008-74025,https://doi.org/10.1115/rtdf2008-74025,Numerical simulation of freight railcar dynamic clearance envelopes,American Society of Mechanical Engineers Rail Transportation Division Publication RTD
2-s2.0-84873496184,10.52842/conf.caadria.2009.195,https://doi.org/10.52842/conf.caadria.2009.195,Novel transformations of foldable structures,2009 Taiwan Caadria Between Man and Machine Integration Intuition Intelligence Proceedings of the 14th Conference on Computer Aided Architectural Design Research in Asia
2-s2.0-39649108871,10.2749/101686608783726641,https://doi.org/10.2749/101686608783726641,"The retractable roof and movable field at University of Phoenix Stadium, Arizona",Structural Engineering International Journal of the International Association for Bridge and Structural Engineering IABSE
2-s2.0-84858815862,10.52842/conf.acadia.2008.246,https://doi.org/10.52842/conf.acadia.2008.246,Implementation of cellular automata for dynamic shading of building façade,Acadia 08 Silicon Skin Biological Processes and Computation Proceedings of the 28th Annual Conference of the Association for Computer Aided Design in Architecture
2-s2.0-37249005312,10.1115/es2007-36256,https://doi.org/10.1115/es2007-36256,Energy consumption simulation for residential buildings with shading devices in different regions,Proceedings of the Energy Sustainability Conference 2007
2-s2.0-84858839195,10.52842/conf.acadia.2007.182,https://doi.org/10.52842/conf.acadia.2007.182,Rapid Craft: Material experiments towards an integrated sensing skin system,Expanding Bodies Art Cities Environment Proceedings of the Acadia 2007 Conference
2-s2.0-84858806571,10.52842/conf.acadia.2007.284,https://doi.org/10.52842/conf.acadia.2007.284,Evolving cooperative behaviour in a reflexive membrane,Expanding Bodies Art Cities Environment Proceedings of the Acadia 2007 Conference
2-s2.0-67649803259,10.1049/cp:20070350,https://doi.org/10.1049/cp:20070350,Identifying criteria for the design of affective and socially engaging kinetic architectural structures,Iet Conference Publications
2-s2.0-37649005375,10.1260/136943307783239327,https://doi.org/10.1260/136943307783239327,FEM analysis and experimental study on monolayer cable net for glass facades: Dynamic properties,Advances in Structural Engineering
2-s2.0-34250305562,10.1074/jbc.m609125200,https://doi.org/10.1074/jbc.m609125200,The dynamic envelope of a fusion Class II virus: Prefusion stages of Semliki Forest virus revealed by electron cryomicroscopy,Journal of Biological Chemistry
2-s2.0-36048932964,10.1260/026635107782218877,https://doi.org/10.1260/026635107782218877,3D adaptable building skin: Adaptive space as a guide through a corridor,International Journal of Space Structures
2-s2.0-34248137404,10.1049/cp:20060703,https://doi.org/10.1049/cp:20060703,Exploring kinesthetic spatial experiences in the 'active room',Iet Conference Publications
2-s2.0-33750892442,10.1017/s1431927606067109,https://doi.org/10.1017/s1431927606067109,The dynamic envelope of a fusion type 2 virus - Reorganizations observed during prefusion stages in semliki forest virus,Microscopy and Microanalysis
2-s2.0-85134002790,10.52842/conf.ecaade.2006.636,https://doi.org/10.52842/conf.ecaade.2006.636,Mediated Space and Kinetic Architecture: The Synergy of Co-development,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-84860272213,10.52842/conf.acadia.2005.128,https://doi.org/10.52842/conf.acadia.2005.128,Adaptive kinetic architecture: A portal to digital prototyping,Acadia 2005 Conference Smart Architecture
2-s2.0-11144284617,10.2749/101686604777963711,https://doi.org/10.2749/101686604777963711,"Milwaukee Art Museum addition, Wisconsin, USA",Structural Engineering International Journal of the International Association for Bridge and Structural Engineering IABSE
2-s2.0-77954110421,10.17660/actahortic.2003.614.55,https://doi.org/10.17660/actahortic.2003.614.55,An innovative greenhouse with complete roof opening and external movable shading,Acta Horticulturae
2-s2.0-0346936510,10.3141/1838-04,https://doi.org/10.3141/1838-04,Delineation of dynamic envelope of light rail transit cars and trains,Transportation Research Record
2-s2.0-60950059590,10.2307/991783,https://doi.org/10.2307/991783,Movable façades: Palladio's plan for the church of San Giorgio Maggiore in Venice and its successive vicissitudes,Journal of the Society of Architectural Historians
2-s2.0-85024441095,10.2150/jlve.11.2_49,https://doi.org/10.2150/jlve.11.2_49,Movable Shade Louver,Journal of Light and Visual Environment
2-s2.0-84997674074,10.2514/6.1987-1568,https://doi.org/10.2514/6.1987-1568,"Predicting the performance of solar illuminated thermal louvers for the goes I, J, K instruments",AIAA 22nd Thermophysics Conference 1987
2-s2.0-0021543170,10.2739/kurumemedj.31.309,https://doi.org/10.2739/kurumemedj.31.309,Dynamic Changes of Fenestrations in Choriocapillaries,Kurume Medical Journal
2-s2.0-0018543391,10.2514/3.28018,https://doi.org/10.2514/3.28018,Analytical studies on design optimization of movable louvers for space use,Journal of Spacecraft and Rockets
2-s2.0-0014481458,10.3181/00379727-130-33710,https://doi.org/10.3181/00379727-130-33710,Respiratory Influence on Skin Potential and Sweating,Proceedings of the Society for Experimental Biology and Medicine
2-s2.0-85003273891,10.2514/3.27686,https://doi.org/10.2514/3.27686,Analysis of movable louvers for temperature control,Journal of Spacecraft and Rockets
2-s2.0-77954387152,10.1093/oxfordjournals.aob.a083384,https://doi.org/10.1093/oxfordjournals.aob.a083384,Physiological and ecological studies in the analysis of plant environment: IX. Adaptive changes in the vegetative growth and development of helianthus annuus induced by an alteration in light level,Annals of Botany
